-1	0	1	2	3	4	5	6	7	feature_idx
0.40668340626095295	-2.714295652825918	0.3647591630234597	0.19257510313528467	-0.20340407129640375	0.3001129349968311	0.5355753554873348	0.7673831977425954	0.3506105634758625	0
-1.484101080805799	0.112025968477183	1.0264903649599155	1.1724180019610226	-1.0858932638831653	0.5100527555378451	0.353600348410548	1.1563299892593004	-1.7609230839168508	1
-0.11117013864156555	0.1508907840897333	-0.4908845909137656	-0.2082626999218449	-1.128447544445343	-1.4500126294925986	0.42150418148559066	1.5030802856810686	1.313302352158724	2
0.14210709995610013	-0.046811322517008126	1.8160710691416604	0.1138229272265022	0.29243350713640665	-2.013324781112455	0.6048104549067119	-0.5066317672015244	-0.40247718753639444	3
0.16690331984353698	-0.28694233132583713	-1.2611570377031267	0.23106904683919008	0.3931479171527903	-0.674116271048698	0.3876265023472956	0.8947294306985561	0.1487394231962927	4
0.021144824968097897	0.05402443992591495	-1.0170902047500556	1.4699867661932422	0.029527978132836225	-0.2729690586604368	0.8763487596295977	-0.7164532258252037	-0.44452027961399293	5
0.39785070030073144	-0.15735383597543492	0.11842805619750744	-0.057814548727207794	-0.572871029329967	0.5187583880276927	0.6689482025228459	-1.426490211204119	0.5105442781879512	6
-0.28081450247120143	-0.11886360885388096	0.4460096993621221	0.5944148974154113	0.038746995012405895	0.1087906303484687	-0.3962575707235083	-0.29565576427539975	-0.09637077581441733	7
0.31386180130871844	-0.031937027780901746	-0.14276629700699664	-0.5608704832410526	0.03321425289070553	-0.1266010560924489	1.3105065834966938	0.13480772161414897	-0.9302154951888663	8
-0.32752994147051895	0.04133943987894866	-0.09577193834711982	0.10236126707505466	-0.13275058014445848	-0.010094613003554773	0.1408047743332153	-0.06203514105984929	0.34367673273828253	9
0.4651522512340467	-0.02786682157398653	0.1434073261531642	0.426758693140815	-0.08769309593459487	-0.1704533428934288	-0.6399172806695714	-0.16880418325189192	0.05941645379544795	10
-0.3758188686874514	-0.00610199322582808	0.06083064430532697	0.08465766694841094	0.3494222920805242	-0.14175968992053373	-0.0619740652675409	-0.2520864423065626	0.3428304560736545	11
-0.10730718479345698	0.013085874635547294	0.09172517925837458	0.014202995882194706	0.00533754563503612	0.06632674351686745	0.2937838378265965	-0.49163114295861216	0.11447615099745266	12
-0.5446810042106917	-0.0002917652514559246	0.06340902281803425	0.16777386304169256	0.21663282383946195	-0.02686102654485633	-0.07854948536640127	0.038458632222698706	0.1641089394515176	13
-0.26973050096113105	-0.003370196788446489	0.02458523461781402	-0.0489671228823404	-0.031134762596688563	0.019417503499487683	0.31495933478099625	-0.2810445622679691	0.2752850725982774	14
-0.1790626027658566	-0.002815903088758921	0.03005190184062758	-0.0929054411121925	0.25151766318421487	0.060544502122068855	0.14158603437405903	-0.14950242053637572	-0.05941373401778666	15
-0.5449944504421812	-0.0019815640432791354	-0.023594832683974488	0.01667283485422792	0.04955445835082778	0.2203769898324158	0.039911549007065984	0.3316999881856732	-0.087644973060776	16
0.4632607444219433	0.007377476815052013	-0.1073891893564871	0.11789335398423338	-0.02032842794665654	-0.12887731431258534	-0.18109586129376848	-0.08286107683687592	-0.06797970547485496	17
0.2273353893927983	0.002110827848690768	-0.0957570539537008	-0.05149207957576397	0.12112557226766173	0.11875735725047429	-0.07908053284652121	-0.06660319326041313	-0.17639628712322586	18
0.5766619051181722	0.002370678548284425	-0.07447009564892947	-0.04918336688601575	-0.2438939762859678	-0.10095075042598795	-0.10775765703626743	-0.048919172633412986	0.04614243525012482	19
